customer_id,customer_name,email,phone,age,gender,city,segment,join_date
10282,Sandra Cole,johnsonbrian@example.net,5613387829,28,Other,Indore,Regular,2023-03-04
10283,Charles Valdez,nmeadows@example.org,420.320.41,68,Female,Chennai,Occasional,2024-07-03
10284,Ashley Crawford,bryanharris@example.com,001-365-31,34,Female,Kolkata,Premium,2025-08-12
10285,Peter Jackson,angela73@example.net,2212962071,39,Other,Hyderabad,Occasional,2023-10-24
10286,Brandon Pearson,robert72@example.org,(448)976-3,36,Other,Bangalore,Occasional,2025-06-12
10287,Anita Serrano,michael08@example.org,918.519.58,56,Other,Mumbai,New,2024-06-22
10288,Cory Hogan,kjimenez@example.net,9052436459,45,Female,Kochi,Regular,2024-06-25
10289,Anthony Medina,kristenwashington@example.org,537-399-56,34,Female,Nagpur,Occasional,2024-03-21
10290,Brent Rojas,nicholaswalker@example.com,001-870-76,53,Female,Chandigarh,Regular,2025-09-21
10291,Nathan Chen,james20@example.net,001-704-52,44,Other,Chennai,Regular,2025-03-02
10292,Lindsey Clarke,belindatran@example.org,268-873-97,62,Other,Bangalore,Occasional,2025-03-23
10293,Danielle Murphy,patriciavargas@example.org,001-806-90,38,Female,Delhi,Regular,2024-10-25
10294,Melissa Garcia,jallen@example.org,001-963-22,56,Other,Ahmedabad,Occasional,2024-08-05
10295,Julie Taylor,xlopez@example.net,501.365.80,22,Other,Jaipur,New,2023-03-23
10296,Gabriela Randolph,pamela16@example.com,590.355.28,37,Other,Pune,Regular,2024-05-15
10297,Nancy Goodwin,karenhodges@example.com,(348)964-0,29,Female,Kochi,New,2023-06-25
10298,Meghan Patel,shannon51@example.org,911.462.41,36,Other,Lucknow,Occasional,2024-01-28
10299,Kelly Burton,robert82@example.com,(767)704-3,65,Male,Delhi,Occasional,2024-03-14
10300,Mr. Joseph Kelley,itorres@example.com,(643)975-4,61,Other,Chandigarh,Regular,2023-08-27
10301,Lisa Martin,ian22@example.org,410.559.27,49,Other,Lucknow,VIP,2024-04-21
10302,Amanda Stewart,earl78@example.org,+1-441-206,53,Other,Chandigarh,Occasional,2024-10-13
10303,Kimberly Romero,thomas49@example.net,(397)651-7,32,Female,Indore,Regular,2023-12-10
10304,Luke Robinson,christopher09@example.net,998.334.30,68,Male,Delhi,Regular,2023-03-26
10305,Jennifer Henry,kerrmichael@example.org,001-365-56,44,Other,Kochi,Regular,2025-09-03
10306,Jill Riddle,zroberts@example.net,(862)399-1,45,Other,Kochi,Occasional,2023-10-14
10307,Mark Nelson,angelapage@example.org,626.948.70,24,Female,Kolkata,Regular,2024-11-24
10308,Julie Johnson,moorekevin@example.net,+1-771-946,52,Other,Lucknow,Occasional,2022-12-18
10309,Sheena Burton,hmccann@example.com,690.742.90,26,Male,Kolkata,New,2025-07-31
10310,Thomas Kelly,kelly18@example.org,001-721-49,62,Female,Delhi,Regular,2024-12-22
10311,Joseph Watson,kjenkins@example.org,328.833.89,66,Male,Delhi,Occasional,2023-11-18
10312,Billy Fuentes,mendozalarry@example.com,(579)485-2,49,Other,Bangalore,Regular,2023-08-07
10313,Brenda Perez,jasonzavala@example.com,001-211-90,36,Female,Ahmedabad,Occasional,2024-09-07
10314,David Jones,websterkimberly@example.net,793.725.01,22,Other,Ahmedabad,Regular,2023-01-22
10315,Jonathan Chandler,williamjones@example.net,001-408-93,64,Male,Ahmedabad,Occasional,2025-02-10
10316,Ashley Davenport,gcoleman@example.org,(715)917-1,33,Female,Kolkata,Premium,2024-08-01
10317,Drew Burke,gloria73@example.net,(346)331-7,39,Male,Indore,Occasional,2024-01-11
10318,James Garza,figueroapatricia@example.org,853-953-96,20,Male,Nagpur,Regular,2023-06-02
10319,Micheal Perkins,katelyn65@example.com,+1-496-278,59,Male,Chandigarh,Occasional,2025-01-08
10320,Anthony Jones,stantonpatrick@example.net,624-799-11,38,Other,Hyderabad,Regular,2025-05-14
10321,Kimberly Smith,ewingnicole@example.org,(875)467-7,58,Other,Bangalore,Regular,2023-12-29
10322,James Gallagher,rkeller@example.net,001-977-88,47,Female,Ahmedabad,Regular,2025-09-28
10323,Heather Levine,bryan90@example.org,(259)505-6,47,Female,Chandigarh,Premium,2025-11-05
10324,Matthew Watkins,meltondanny@example.org,6852076986,67,Other,Chandigarh,Regular,2025-03-05
10325,Leah Odom,uhudson@example.net,671-735-78,43,Male,Kochi,Occasional,2025-08-03
10326,Christina Reid,pittmanamanda@example.com,604-396-39,57,Male,Ahmedabad,Occasional,2024-05-31
10327,Kiara Simmons,laura48@example.com,(485)936-6,24,Female,Mumbai,Occasional,2024-04-24
10328,Victor Harmon,oadams@example.net,+1-869-808,18,Male,Chennai,Occasional,2025-10-30
10329,Ronald Brown,meghanadams@example.com,+1-924-993,54,Male,Lucknow,Premium,2025-11-23
10330,Jessica Lucas,harrisjoseph@example.org,348-820-70,32,Other,Bangalore,Regular,2025-07-06
10331,Megan Blackwell,uhahn@example.org,919.381.89,57,Male,Ahmedabad,Premium,2024-02-15
10332,Bryan Roman,marisa63@example.com,221.923.47,22,Other,Nagpur,Regular,2025-05-20
10333,Melissa Rodriguez,pwells@example.com,(557)654-0,26,Other,Kolkata,Occasional,2025-03-12
10334,Ellen Mullen,rebecca18@example.org,760.864.41,53,Other,Pune,Occasional,2024-05-26
10335,Denise Miller,aruiz@example.com,001-961-22,19,Female,Kolkata,Occasional,2023-12-22
10336,Margaret White,igibbs@example.org,(734)959-1,57,Other,Bangalore,Occasional,2023-09-14
10337,Nicholas Green,lauren31@example.com,(926)569-3,63,Other,Indore,Regular,2024-10-06
10338,Samuel Williams,jburke@example.org,(529)610-8,48,Other,Lucknow,Premium,2023-05-29
10339,Johnny Anderson,carolcarney@example.com,001-736-92,30,Male,Kolkata,Premium,2025-10-10
10340,John Savage,tmcdaniel@example.com,001-769-24,36,Female,Delhi,Premium,2024-12-01
10341,Jonathan James,ilambert@example.net,4923428757,33,Other,Bangalore,Regular,2022-11-30
10342,Joseph Thomas,edwardstiffany@example.com,956-444-94,57,Female,Lucknow,Premium,2024-11-14
10343,Tammy Fields,jbrown@example.org,920.274.27,51,Female,Pune,Premium,2025-01-06
10344,William Hoffman,uvasquez@example.org,551-234-22,19,Other,Jaipur,Occasional,2023-01-22
10345,Laura Butler,sancheztyler@example.org,904-616-59,64,Other,Visakhapatnam,New,2024-07-04
10346,Abigail Booker,unguyen@example.net,001-823-30,51,Other,Bangalore,Regular,2025-02-02
10347,Christopher Hanna,ndavis@example.org,(764)521-4,20,Male,Bangalore,Regular,2023-06-04
10348,Stephen Alvarez MD,bdavis@example.com,+1-326-661,40,Female,Lucknow,Premium,2023-03-26
10349,Bob Solis,edgar24@example.org,964.690.81,44,Female,Mumbai,Regular,2023-11-22
10350,Kevin Mack,wilsondorothy@example.org,(960)616-4,56,Male,Nagpur,Regular,2025-01-07
10351,Thomas Patrick,jacobburgess@example.net,816-980-06,34,Other,Jaipur,Occasional,2024-09-13
10352,Robert Jensen,fballard@example.org,(403)510-3,30,Female,Chandigarh,Regular,2022-12-13
10353,Mark Tyler,christophercarrillo@example.org,560.612.27,36,Other,Nagpur,Regular,2023-11-29
10354,Sandra Williams,garciamelanie@example.com,(579)298-4,48,Male,Delhi,Occasional,2024-12-22
10355,Jennifer Stewart,adamsdeborah@example.com,579-957-60,40,Male,Chennai,VIP,2024-05-29
10356,David Robinson,sandra72@example.com,001-566-45,27,Male,Jaipur,Regular,2023-01-25
10357,Ashlee Perry,ntorres@example.net,3057452280,53,Female,Lucknow,Occasional,2024-02-03
10358,Luke Martinez,tomchaney@example.com,001-308-24,49,Female,Jaipur,Regular,2023-01-21
10359,Carol Wilson,rhondamoore@example.com,001-878-27,67,Other,Delhi,Regular,2024-10-08
10360,Robert Peterson,christopherwatson@example.com,(732)286-3,63,Other,Nagpur,New,2023-02-16
10361,Randy Robbins,millerleroy@example.org,(706)202-9,41,Other,Nagpur,Occasional,2023-07-31
10362,Stephanie Bishop,isabellagriffin@example.org,+1-299-775,39,Other,Ahmedabad,Regular,2023-01-05
10363,Nathan Hobbs,jason88@example.com,752.600.89,21,Female,Delhi,Occasional,2022-12-07
10364,Heather Williams,westashley@example.org,453.899.89,40,Other,Indore,Regular,2023-10-10
10365,Danielle Murphy,mackenzieward@example.org,(566)911-0,35,Male,Ahmedabad,Regular,2023-01-23
10366,Michael Powell,lwiggins@example.com,+1-367-576,48,Male,Ahmedabad,New,2023-07-28
10367,Andrew Moore,sandra19@example.com,715-694-08,51,Male,Indore,Occasional,2023-07-05
10368,Elizabeth Tucker PhD,kristenfisher@example.com,632-970-18,29,Male,Indore,Occasional,2023-03-09
10369,Rachael Alvarez,kathleenwagner@example.com,001-277-92,66,Other,Kolkata,New,2023-02-10
10370,Maria Cline,armstronglaura@example.net,981-281-39,46,Other,Chandigarh,Regular,2025-02-03
10371,Timothy White,hilljamie@example.net,001-971-28,34,Other,Bangalore,Occasional,2023-08-29
10372,Christopher Johnson,patrick11@example.org,+1-824-422,25,Male,Indore,Premium,2024-10-30
10373,Tyrone White,evanscorey@example.org,(854)361-0,22,Female,Jaipur,Regular,2023-04-29
10374,Fernando Tran,washingtonrick@example.org,8489913824,46,Other,Bangalore,Regular,2024-01-26
10375,Mark Harris,nathanielgalloway@example.org,+1-468-270,28,Other,Chennai,Regular,2024-03-01
10376,Thomas Nelson,mary65@example.net,698.340.28,18,Female,Nagpur,Regular,2025-07-10
10377,Bryce Taylor,natalie39@example.net,254-974-35,44,Other,Nagpur,Premium,2024-09-22
10378,Adam Thompson,ifarmer@example.org,+1-318-907,21,Female,Visakhapatnam,Premium,2024-03-22
10379,Corey Smith,changerin@example.net,(531)294-3,35,Female,Nagpur,Occasional,2023-05-28
10380,Roberto Foster,ashley72@example.net,499.692.19,68,Other,Nagpur,Premium,2025-07-06
10381,Savannah Ibarra,james08@example.net,987-906-05,36,Male,Kochi,Regular,2025-05-31
10382,Peter Stephenson,brandonhull@example.net,550.563.51,23,Male,Indore,Occasional,2024-03-10
10383,Eric Garrett,johnsonryan@example.org,001-754-53,29,Female,Ahmedabad,Premium,2024-01-03
10384,Patricia Harvey,garrettbeth@example.org,6068512070,54,Other,Chennai,Occasional,2024-10-19
10385,Michael Hansen,melissa61@example.net,001-263-99,40,Female,Ahmedabad,Premium,2025-04-20
10386,Leah Rodriguez,larsoncarlos@example.org,001-428-54,46,Male,Pune,Regular,2023-05-10
10387,Andrew Anderson,ppalmer@example.com,498-222-74,44,Female,Kochi,New,2024-03-02
10388,Robert Hansen,hendersonjames@example.org,+1-631-853,27,Female,Ahmedabad,New,2025-06-02
10389,Brian Walter,crawfordsamantha@example.net,537.893.37,40,Female,Lucknow,VIP,2025-04-03
10390,William Cox,howardangela@example.org,473-795-00,30,Other,Delhi,Occasional,2023-05-10
10391,Danielle Gonzalez,meganlozano@example.org,+1-826-315,41,Female,Chandigarh,Occasional,2024-06-19
10392,Stephen Anderson,jamesgray@example.com,696-430-99,34,Female,Nagpur,Premium,2024-09-19
10393,Tracy Blackwell,jessicamueller@example.net,+1-712-986,42,Other,Pune,Regular,2024-06-09
10394,Kathleen Adams,ylittle@example.net,+1-403-733,37,Female,Nagpur,Regular,2023-03-21
10395,Bradley Walton,sean53@example.net,8787956776,36,Female,Kolkata,Occasional,2023-09-06
10396,Emily Reyes,scottbaker@example.org,(714)288-8,34,Female,Jaipur,Occasional,2023-07-07
10397,Felicia Leonard,kevin43@example.net,+1-928-440,45,Other,Nagpur,Regular,2023-02-04
10398,Crystal Cummings,thomasblack@example.net,001-777-45,58,Female,Visakhapatnam,Occasional,2025-04-11
10399,Bethany Harding,porterdonna@example.com,736-866-84,61,Male,Mumbai,Premium,2023-07-05
10400,Christina Myers,glopez@example.com,001-974-21,24,Female,Mumbai,Premium,2023-01-22
10401,Benjamin Mccarty,jamie48@example.org,805.980.25,35,Male,Ahmedabad,Regular,2023-11-14
10402,Jasmine Berger,davidharris@example.com,001-272-49,30,Female,Hyderabad,New,2025-10-24
10403,Roger Jacobs,aliciakent@example.com,879.501.47,19,Male,Visakhapatnam,Occasional,2024-02-14
10404,Luke Reynolds,lbartlett@example.net,001-316-50,26,Male,Nagpur,New,2023-04-17
10405,Jennifer Gill,carneycharles@example.org,756.872.43,39,Female,Delhi,Occasional,2024-03-13
10406,Jennifer Smith,fletcherderek@example.net,001-477-27,40,Female,Delhi,Regular,2025-06-15
10407,Cassandra Martinez,qjackson@example.org,+1-842-675,26,Other,Bangalore,Premium,2023-10-10
10408,Kyle Williams,pwang@example.com,331.506.00,24,Other,Chennai,Occasional,2025-02-23
10409,Anne Conley,jenniferwilliams@example.net,855-383-93,20,Male,Pune,Occasional,2023-01-07
10410,Brian Morris,moralesleslie@example.com,573.814.95,23,Other,Delhi,VIP,2023-04-29
10411,Kyle Bird,marquezkylie@example.net,(741)995-6,38,Female,Delhi,Premium,2024-06-02
10412,Alan Barr,oreyes@example.net,589.803.09,57,Male,Jaipur,Occasional,2023-08-25
10413,Lisa Brown,victor32@example.com,203.897.52,18,Male,Mumbai,Occasional,2024-12-03
10414,Donna Johnson,matthew38@example.org,+1-233-496,38,Male,Nagpur,Regular,2025-04-03
10415,Beth Thompson,joelmiller@example.net,942.533.62,52,Male,Ahmedabad,Premium,2025-10-06
10416,Richard Miller,raymond27@example.com,(489)662-7,27,Female,Delhi,Occasional,2024-05-08
10417,Eric Campbell,ijones@example.net,832.930.08,61,Male,Delhi,Regular,2025-10-02
10418,William Jones,riddledavid@example.net,(836)845-8,27,Female,Bangalore,Regular,2024-05-15
10419,Dana Johnson,crystal02@example.com,+1-872-343,30,Male,Chandigarh,New,2023-07-10
10420,Chelsea Henderson,tking@example.net,+1-469-646,31,Male,Delhi,Regular,2024-01-19
10421,Tara Sanders,adam27@example.org,716-486-46,42,Male,Lucknow,Occasional,2024-11-02
10422,Christina White,hayeslisa@example.org,402.334.67,64,Female,Kolkata,Occasional,2024-03-20
10423,James Hill,anthony37@example.com,+1-610-904,34,Other,Kochi,Premium,2023-06-24
10424,George Jordan,evelyn55@example.org,(266)390-5,41,Female,Lucknow,Occasional,2024-06-01
10425,Diana Lyons,miguelmontgomery@example.net,986.830.50,60,Male,Delhi,New,2024-10-11
10426,Rebecca Bailey,shatfield@example.org,001-664-99,53,Male,Indore,Premium,2023-07-20
10427,Jeremy Wilson,johnjackson@example.net,001-311-46,55,Other,Pune,Regular,2025-07-28
10428,Madeline Vasquez,monica99@example.org,+1-356-768,45,Female,Kolkata,Occasional,2023-10-02
10429,Teresa Garner,berrydavid@example.com,(590)340-9,64,Male,Chennai,Occasional,2024-08-16
10430,Joshua Murray,lisaphillips@example.org,972.594.20,57,Male,Jaipur,Occasional,2023-12-27
10431,Michael Bennett DVM,eric33@example.net,001-702-87,29,Other,Lucknow,Regular,2025-06-02
10432,Joseph Campbell,jacquelinekelley@example.org,(959)904-7,47,Other,Mumbai,Occasional,2023-11-10
10433,Charles Robinson,jillsmith@example.net,001-912-46,51,Other,Visakhapatnam,Regular,2024-01-29
10434,Autumn Robertson,brittney26@example.org,3139674926,50,Other,Lucknow,Regular,2025-09-30
10435,Marie Hill,hrichardson@example.org,917-683-09,24,Other,Pune,Regular,2023-10-30
10436,Anna Watkins,pwashington@example.net,(949)321-5,29,Male,Indore,New,2023-12-05
10437,Lauren Reeves,molinajared@example.net,229-420-87,60,Male,Ahmedabad,Regular,2024-11-16
10438,Marissa Miller,melissa01@example.org,445.982.60,53,Male,Ahmedabad,Occasional,2023-03-27
10439,Kelly Andersen,catherine83@example.net,503-703-24,24,Male,Jaipur,New,2024-03-11
10440,Nicholas Henderson,jorge26@example.com,746-428-31,68,Male,Kolkata,New,2024-08-24
10441,Christian Riddle,mgray@example.org,341-781-86,49,Male,Pune,New,2024-12-28
10442,Paula Thomas,joshuagarcia@example.org,(611)328-4,25,Other,Pune,Regular,2025-04-13
10443,Carolyn Potts,zwhite@example.net,+1-888-696,40,Other,Bangalore,Occasional,2023-11-26
10444,Nicholas Villegas,erikabarnes@example.com,(575)678-4,25,Male,Mumbai,Occasional,2022-12-21
10445,Angie Torres,megan11@example.net,212.890.14,39,Male,Chennai,Regular,2022-12-07
10446,Tara Taylor,rrobertson@example.net,001-216-90,21,Male,Indore,Regular,2024-03-18
10447,Megan Macias,gregoryrichardson@example.org,650.967.62,20,Female,Chandigarh,Occasional,2024-07-23
10448,Daniel Rojas,trobinson@example.net,207.797.05,46,Female,Pune,Occasional,2024-03-24
10449,Charlotte Gomez,jordanjames@example.net,826.417.02,51,Male,Chandigarh,Regular,2024-10-08
10450,Debra Mayo,wmartin@example.net,(505)931-3,30,Other,Bangalore,Regular,2024-08-10
10451,Victoria Wilson,zpierce@example.net,001-725-26,61,Female,Delhi,Regular,2024-06-26
10452,Cynthia Gregory,russell90@example.com,344.671.63,43,Male,Indore,Premium,2024-10-27
10453,Danielle Hoover MD,hayneswayne@example.org,592.431.26,22,Female,Pune,Occasional,2024-03-26
10454,Luis Davis,jamesalicia@example.net,+1-733-656,37,Other,Chandigarh,Occasional,2024-09-16
10455,Michelle Wright,whiteaaron@example.net,001-753-64,28,Female,Kochi,Regular,2024-06-02
10456,Michael Vega,markfigueroa@example.com,001-398-29,39,Male,Mumbai,Regular,2025-04-05
10457,Susan Pena,jamesgriffin@example.org,289-454-73,34,Female,Delhi,Regular,2024-11-27
10458,Joshua King,patricia71@example.com,476-688-02,43,Other,Mumbai,Regular,2023-01-10
10459,Keith Bauer,joysanders@example.net,+1-881-627,27,Other,Chandigarh,Occasional,2024-07-05
10460,Aaron Armstrong,suarezkrystal@example.com,684.243.44,62,Male,Mumbai,Occasional,2025-03-02
10461,Teresa Ramirez,josephgibbs@example.net,338.610.59,30,Other,Mumbai,Premium,2024-08-25
10462,Jennifer Carr,tracie05@example.org,001-942-54,57,Female,Jaipur,Regular,2022-11-28
10463,Damon Soto,omoore@example.net,001-965-42,64,Other,Chennai,Premium,2023-07-15
10464,Alisha Martin,lisamcdaniel@example.org,421-263-76,45,Male,Kochi,Occasional,2024-07-21
10465,Jamie Smith,hinesdeanna@example.org,(731)342-9,18,Female,Kochi,New,2022-12-17
10466,John Hart,tochoa@example.com,323.808.48,64,Male,Kolkata,Occasional,2024-05-09
10467,Thomas Johnson,wcruz@example.net,736-317-21,55,Female,Jaipur,Premium,2025-04-22
10468,Tim Miller,munozgregory@example.net,392-262-49,64,Other,Lucknow,Occasional,2025-06-18
10469,Vanessa Strickland,lukemyers@example.net,711.996.42,58,Female,Ahmedabad,Regular,2024-01-08
10470,Michael Gutierrez,devon36@example.com,+1-378-887,67,Male,Ahmedabad,New,2023-09-22
10471,Paula Shepherd,jacquelineyoung@example.org,705.487.21,66,Male,Kolkata,Premium,2025-11-19
10472,Charles Castaneda,osanchez@example.org,001-421-22,37,Male,Visakhapatnam,Occasional,2024-11-28
10473,Charles Sanchez,carrolllisa@example.org,001-227-22,28,Other,Delhi,Regular,2025-03-21
10474,Carrie Martin,rwall@example.com,+1-349-884,50,Other,Mumbai,VIP,2023-04-23
10475,Beth Lewis,robinsonisaiah@example.net,+1-291-777,55,Male,Hyderabad,VIP,2025-11-09
10476,Chloe Rodriguez,coxkimberly@example.com,2346281139,49,Female,Pune,New,2025-02-20
10477,Dakota Hickman,josephdavila@example.net,7976005140,63,Male,Visakhapatnam,New,2024-08-28
10478,Kathryn Edwards,iswanson@example.net,+1-615-468,23,Male,Jaipur,Occasional,2024-04-05
10479,Joel Mcclure,cisnerosjesse@example.org,+1-822-288,35,Other,Kochi,Occasional,2023-12-11
10480,Patricia Hughes,wendylawson@example.org,001-371-90,63,Male,Kolkata,Regular,2025-11-21
10481,Timothy Martin,barbara51@example.org,(974)274-7,47,Other,Kolkata,Regular,2024-06-22
10482,Dustin Ortiz,scotthunt@example.net,351-668-74,61,Male,Lucknow,Regular,2024-07-19
10483,Kelly Nash,paulford@example.org,(877)787-1,60,Other,Chandigarh,New,2024-03-14
10484,Grant Munoz,jacquelinealvarez@example.com,208.727.23,50,Male,Hyderabad,Occasional,2024-12-28
10485,Veronica Lewis,mirandacisneros@example.net,(544)621-2,30,Male,Pune,Premium,2025-10-05
10486,Anthony Jacobson,wpeterson@example.com,(735)867-7,28,Female,Nagpur,Regular,2023-07-15
10487,Kristina English,christiancontreras@example.net,(355)802-7,45,Female,Kolkata,Premium,2025-02-25
10488,Nathan Mcneil,cynthiafowler@example.net,503-736-82,21,Female,Mumbai,Regular,2024-05-13
10489,Corey Frazier,woodmichael@example.com,381-477-66,43,Female,Lucknow,Occasional,2024-09-04
10490,Jake Tran,amyjames@example.net,001-964-39,29,Other,Lucknow,Regular,2024-12-02
10491,Kathy Shaffer,melissa33@example.com,+1-861-237,42,Female,Lucknow,New,2025-02-23
10492,Rachael Romero,nichole44@example.com,+1-830-560,36,Male,Kochi,New,2025-01-17
10493,Jenna Jensen,zpoole@example.net,(826)626-5,55,Male,Bangalore,VIP,2023-06-22
10494,Caitlin Morris,davissamuel@example.net,001-592-50,35,Female,Mumbai,Regular,2025-06-23
10495,Joseph Sanchez,qtownsend@example.org,612-609-11,23,Female,Chandigarh,Occasional,2024-03-14
10496,Anna Snyder,roberta36@example.org,606.217.13,68,Male,Kolkata,VIP,2023-09-19
