customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,name,city,region,segment_original
C000296,186,12,399401.2,2,4,4,10,Potential,Gaurangi Hegde,Surat,West,Silver
C000297,64,9,336455.54000000004,3,3,3,9,Potential,Vasana Seth,Hyderabad,South,Regular
C000299,7,14,610940.54,5,4,5,14,Champions,Riya Keer,Kochi,South,Regular
C000300,16,15,341794.2,5,4,3,12,Loyal,Ekapad Pillay,Jaipur,North,Regular
C000301,44,9,240650.27,4,3,2,9,Potential,Upasna Goswami,Hyderabad,South,Platinum
C000302,50,14,686107.77,4,4,5,13,Champions,Zansi Bajwa,Ahmedabad,West,Regular
C000303,12,10,386488.31,5,3,4,12,Loyal,Harini Dugar,Hyderabad,South,Regular
C000304,29,7,274903.62,4,2,3,9,Potential,Shravya Mangat,Vadodara,West,Regular
C000305,241,10,327917.28,1,3,3,7,At Risk,Tejas Vaidya,Chandigarh,North,Regular
C000306,110,7,556370.22,3,2,4,9,Potential,Baljiwan Suri,Vadodara,West,Regular
C000307,10,14,353278.34,5,4,3,12,Loyal,Rehaan Gandhi,Hyderabad,South,Regular
C000308,221,5,168957.88999999998,1,1,2,4,Lost,Harinakshi Halder,Visakhapatnam,South,Silver
C000309,135,4,209519.56000000003,2,1,2,5,Lost,Chandran Upadhyay,Mumbai,West,Occasional
C000310,61,6,58370.51,3,2,1,6,Lost,Rayaan Buch,Nagpur,Central,Regular
C000311,6,14,889885.25,5,4,5,14,Champions,Pranav Buch,Coimbatore,South,Regular
C000312,616,3,18936.9,1,1,1,3,Lost,Dev Warrior,Gurgaon,North,New
C000313,143,17,828583.52,2,5,5,12,Loyal,Oliver Ahluwalia,Kolkata,East,Gold
C000314,68,15,350323.95,3,4,3,10,Potential,Aarush Krishna,Gurgaon,North,Platinum
C000315,31,11,444973.18,4,3,4,11,Loyal,Manthan Dewan,Jaipur,North,Occasional
C000316,33,7,215230.89,4,2,2,8,At Risk,Oscar Pai,Indore,Central,Occasional
C000317,173,3,60228.8,2,1,1,4,Lost,Janaki Tak,Ahmedabad,West,New
C000318,28,14,518602.88,4,4,4,12,Loyal,Warhi Kalla,Mumbai,West,Regular
C000319,210,4,397643.98,2,1,4,7,At Risk,Kamala Krish,Jaipur,North,Regular
C000320,201,10,261389.2,2,3,3,8,At Risk,Sara Lalla,Bhopal,Central,Gold
C000321,26,6,183150.7,4,2,2,8,At Risk,Turvi Mukhopadhyay,Kolkata,East,Occasional
C000322,311,1,37977.95,1,1,1,3,Lost,Kabir Datta,Kochi,South,Occasional
C000323,8,13,254089.53,5,4,3,12,Loyal,Warhi Bora,Ahmedabad,West,Regular
C000324,400,5,113895.08,1,1,1,3,Lost,Vasatika Maharaj,Hyderabad,South,Occasional
C000325,160,5,52024.78,2,1,1,4,Lost,Omkaar Talwar,Kochi,South,Regular
C000326,28,5,198013.82,4,1,2,7,At Risk,Nidra Kalla,Chandigarh,North,Regular
C000327,78,12,309702.0,3,4,3,10,Potential,Tanvi Bassi,Surat,West,Silver
C000328,130,13,254014.86000000002,2,4,3,9,Potential,Ijaya Prabhakar,Nagpur,Central,Silver
C000329,130,8,103226.14,2,2,1,5,Lost,Urishilla Saran,Kolkata,East,Occasional
C000330,6,24,808000.4199999999,5,5,5,15,Champions,Frederick Pandit,Pune,West,Diamond
C000331,212,7,198509.98,2,2,2,6,Lost,Anamika Date,Bhopal,Central,Occasional
C000332,70,16,400129.34,3,5,4,12,Loyal,Azad Barad,Bangalore,South,Silver
C000333,85,21,877344.8099999999,3,5,5,13,Champions,Aayush Oak,Visakhapatnam,South,Platinum
C000334,126,15,406177.87,2,4,4,10,Potential,Vasana Prabhu,Kochi,South,Gold
C000335,55,21,690916.53,4,5,5,14,Champions,Chakradev Parsa,Chandigarh,North,Gold
C000336,8,8,139861.83000000002,5,2,2,9,Potential,Farhan Talwar,Bangalore,South,Regular
C000337,251,3,54165.119999999995,1,1,1,3,Lost,Harish Bava,Nagpur,Central,New
C000338,68,11,239269.52,3,3,2,8,At Risk,Ekaraj Gokhale,Chennai,South,Silver
C000339,1,30,1273151.66,5,5,5,15,Champions,Jyoti Hora,Ahmedabad,West,Diamond
C000340,0,4,206493.34,5,1,2,8,At Risk,Kashvi Pingle,Nagpur,Central,Occasional
C000341,15,13,547252.2899999999,5,4,4,13,Champions,Harshil Mahal,Lucknow,North,Gold
C000342,350,3,70222.51000000001,1,1,1,3,Lost,Girindra Bose,Surat,West,Occasional
C000343,38,14,467408.76999999996,4,4,4,12,Loyal,Darika Mahajan,Bhopal,Central,Regular
C000344,73,8,181085.63999999998,3,2,2,7,At Risk,Lekha Bhatia,Coimbatore,South,Regular
C000345,3,11,184141.23,5,3,2,10,Potential,Gaurangi Handa,Chandigarh,North,Regular
C000346,322,3,254387.31,1,1,3,5,Lost,Dhriti Soman,Indore,Central,Occasional
C000347,124,13,476730.23,2,4,4,10,Potential,Gaurav Dube,Indore,Central,Regular
C000348,146,20,631602.29,2,5,5,12,Loyal,Keya Sankaran,Indore,Central,Silver
C000349,528,1,5655.9,1,1,1,3,Lost,Jai Nayar,Chennai,South,New
C000350,150,5,303705.34,2,1,3,6,Lost,Irya Pal,Ahmedabad,West,Occasional
C000351,95,20,801315.4,3,5,5,13,Champions,Sara Chand,Coimbatore,South,Platinum
C000352,29,14,1456957.32,4,4,5,13,Champions,Abeer Garg,Visakhapatnam,South,Gold
C000353,175,4,77871.35,2,1,1,4,Lost,Ridhi Barad,Bhopal,Central,Occasional
C000354,828,1,2522.46,1,1,1,3,Lost,Naveen Gade,Vadodara,West,Regular
C000355,50,5,99836.48999999999,4,1,1,6,Lost,Jatin Wali,Nagpur,Central,Regular
C000356,27,7,76784.8,4,2,1,7,At Risk,Advay Behl,Bangalore,South,Regular
C000357,63,22,483378.69,3,5,4,12,Loyal,Balveer Solanki,Nagpur,Central,Diamond
C000358,63,7,195322.88999999998,3,2,2,7,At Risk,Fiyaz Sanghvi,Chennai,South,Regular
C000359,214,4,315706.85,2,1,3,6,Lost,Irya Dugar,Bangalore,South,Regular
C000360,21,10,389246.41000000003,5,3,4,12,Loyal,Alexander Bhavsar,Delhi,North,Regular
C000361,239,12,239472.21,1,4,2,7,At Risk,Simon Arora,Chennai,South,Regular
C000362,60,13,645944.02,3,4,5,12,Loyal,Advika Basak,Nagpur,Central,Gold
C000363,435,2,66398.64,1,1,1,3,Lost,Tripti Date,Vadodara,West,Silver
C000364,20,14,329914.91,5,4,3,12,Loyal,Sanya Setty,Bhopal,Central,Gold
C000365,551,1,709.63,1,1,1,3,Lost,Deepa Chakraborty,Mumbai,West,New
C000366,126,9,233955.0,2,3,2,7,At Risk,Balhaar Mane,Bangalore,South,Regular
C000367,103,8,297272.12,3,2,3,8,At Risk,Agastya Divan,Kolkata,East,Regular
C000368,11,18,822181.65,5,5,5,15,Champions,Eiravati Bakshi,Visakhapatnam,South,Silver
C000369,245,3,96098.43000000001,1,1,1,3,Lost,Deepa Gandhi,Delhi,North,Occasional
C000370,142,5,350466.46,2,1,3,6,Lost,Priya Atwal,Kochi,South,Occasional
C000371,35,9,108123.65,4,3,1,8,At Risk,Upma Sathe,Chandigarh,North,Platinum
C000372,36,12,378603.48,4,4,3,11,Loyal,Adya Bhatnagar,Surat,West,Silver
C000373,4,12,206238.21,5,4,2,11,Loyal,Anjali Rege,Kolkata,East,Occasional
C000374,12,11,260010.69999999998,5,3,3,11,Loyal,Ojasvi Ganesh,Kolkata,East,Silver
C000375,28,4,189482.31,4,1,2,7,At Risk,Yachana Sarin,Surat,West,Occasional
C000376,36,15,456366.48,4,4,4,12,Loyal,Quincy Loke,Chandigarh,North,Gold
C000377,22,12,421711.16,5,4,4,13,Champions,Yatan Patla,Bangalore,South,Silver
C000378,14,9,546645.26,5,3,4,12,Loyal,Michael Badami,Hyderabad,South,Regular
C000379,15,30,1079939.46,5,5,5,15,Champions,Dayamai Pant,Visakhapatnam,South,Diamond
C000380,195,12,415321.54,2,4,4,10,Potential,Gautami Aggarwal,Hyderabad,South,Regular
C000381,11,26,777469.36,5,5,5,15,Champions,Jason Luthra,Coimbatore,South,Diamond
C000382,11,8,184580.64,5,2,2,9,Potential,Yashvi Taneja,Lucknow,North,Silver
C000383,267,2,109507.23,1,1,1,3,Lost,Eesha Nazareth,Vadodara,West,Occasional
C000384,463,6,290839.62,1,2,3,6,Lost,Meghana Kara,Kolkata,East,Occasional
C000385,91,10,302679.36,3,3,3,9,Potential,Andrew Guha,Surat,West,Regular
C000386,209,9,401240.52999999997,2,3,4,9,Potential,Januja Setty,Indore,Central,Regular
C000387,35,3,26882.36,4,1,1,6,Lost,Ekaraj Sathe,Chennai,South,Occasional
C000388,58,11,471664.59,4,3,4,11,Loyal,Gaurika Basak,Nagpur,Central,Regular
C000389,67,6,130617.98000000001,3,2,2,7,At Risk,Harita Madan,Nagpur,Central,Regular
C000390,14,8,222026.25,5,2,2,9,Potential,Ishanvi Nagar,Bhopal,Central,Regular
C000391,22,6,113356.62000000001,5,2,1,8,At Risk,Samesh Garg,Lucknow,North,Occasional
C000392,56,19,770661.95,4,5,5,14,Champions,Jeremiah Kadakia,Kolkata,East,Gold
C000393,76,7,340361.34,3,2,3,8,At Risk,Kala Sem,Visakhapatnam,South,Regular
C000394,511,5,29871.36,1,1,1,3,Lost,Oviya Dani,Kochi,South,New
C000395,152,2,282756.52,2,1,3,6,Lost,Nidhi Kapoor,Bhopal,Central,New
C000396,27,3,27748.19,4,1,1,6,Lost,Chatura Madan,Hyderabad,South,Occasional
C000397,12,7,378770.87,5,2,3,10,Potential,Devansh Deshmukh,Indore,Central,Silver
C000398,137,11,660012.37,2,3,5,10,Potential,Warinder Sridhar,Surat,West,Silver
C000399,104,12,689354.91,3,4,5,12,Loyal,Ridhi Ramaswamy,Mumbai,West,Occasional
C000400,15,17,255600.44,5,5,3,13,Champions,Elijah Sen,Surat,West,Platinum
C000401,24,5,127019.16,5,1,2,8,At Risk,Ekantika Yadav,Kochi,South,Regular
C000402,65,3,42015.93,3,1,1,5,Lost,Urmi Mital,Pune,West,Occasional
C000403,672,5,128461.70999999999,1,1,2,4,Lost,Ishwar Kata,Nagpur,Central,Silver
C000404,127,17,669215.33,2,5,5,12,Loyal,Jacob Sarna,Gurgaon,North,Silver
C000405,253,17,871683.41,1,5,5,11,Loyal,Gagan Goda,Bangalore,South,Regular
C000406,142,28,933126.36,2,5,5,12,Loyal,Aadi Ramaswamy,Hyderabad,South,Diamond
C000407,128,8,219105.77000000002,2,2,2,6,Lost,Ekanta Panchal,Lucknow,North,Regular
C000408,692,1,242165.74,1,1,2,4,Lost,Chaman Pant,Lucknow,North,New
C000409,7,15,723839.67,5,4,5,14,Champions,Yahvi Atwal,Mumbai,West,Regular
C000410,120,5,337067.79,2,1,3,6,Lost,Bina Bhatt,Lucknow,North,New
C000411,232,4,126591.33,1,1,2,4,Lost,Vasudha Devi,Mumbai,West,Regular
C000412,10,16,526691.9,5,5,4,14,Champions,Waida Kashyap,Lucknow,North,Platinum
C000413,367,5,612202.7,1,1,5,7,At Risk,Dominic Lata,Bhopal,Central,Silver
C000414,228,3,24962.94,1,1,1,3,Lost,Hritik Sood,Gurgaon,North,Occasional
C000415,90,14,491054.49,3,4,4,11,Loyal,Victor Rao,Mumbai,West,Regular
C000416,17,24,487870.81,5,5,4,14,Champions,Yamini Srinivasan,Kolkata,East,Platinum
C000417,47,28,772102.0499999999,4,5,5,14,Champions,Shravya Sarraf,Pune,West,Platinum
C000418,106,12,565832.08,3,4,4,11,Loyal,Gunbir Yadav,Visakhapatnam,South,Regular
C000419,98,22,581405.6900000001,3,5,5,13,Champions,Rajata Suri,Chandigarh,North,Platinum
C000421,21,11,99426.12,5,3,1,9,Potential,Dhruv Rajan,Kochi,South,Regular
C000422,73,4,214932.47999999998,3,1,2,6,Lost,Gautam Kunda,Ahmedabad,West,New
C000424,53,21,317025.52,4,5,3,12,Loyal,Zaitra Suresh,Visakhapatnam,South,Gold
C000425,49,3,45117.520000000004,4,1,1,6,Lost,Anvi Palla,Gurgaon,North,Occasional
C000426,2,14,384057.37,5,4,3,12,Loyal,Lajita Sarraf,Jaipur,North,Gold
C000427,10,11,185301.67,5,3,2,10,Potential,Lavanya Dayal,Gurgaon,North,Regular
C000428,72,9,911593.8999999999,3,3,5,11,Loyal,Arya Nagarajan,Pune,West,Silver
C000429,6,12,513762.04000000004,5,4,4,13,Champions,Raagini Nazareth,Delhi,North,Silver
C000430,35,12,379564.69,4,4,3,11,Loyal,Reva Khare,Nagpur,Central,Platinum
C000431,51,13,604753.23,4,4,5,13,Champions,Charita Tank,Hyderabad,South,Platinum
C000432,822,1,12994.39,1,1,1,3,Lost,Suhani Dada,Surat,West,New
C000433,73,13,338426.78,3,4,3,10,Potential,Brijesh Deol,Kochi,South,Gold
C000434,191,6,510948.01,2,2,4,8,At Risk,Harinakshi Nadkarni,Chandigarh,North,New
C000435,6,10,218491.88,5,3,2,10,Potential,Dhriti Bhatnagar,Lucknow,North,Regular
C000436,17,11,171621.5,5,3,2,10,Potential,Oliver D’Alia,Hyderabad,South,Gold
C000438,92,14,555627.98,3,4,4,11,Loyal,Radhika Parsa,Coimbatore,South,Gold
C000439,568,5,176205.68,1,1,2,4,Lost,Vansha Contractor,Hyderabad,South,Regular
C000440,78,22,924803.49,3,5,5,13,Champions,Raksha Sule,Chandigarh,North,Platinum
C000441,333,9,244234.37,1,3,2,6,Lost,Yashodhara Prasad,Bangalore,South,Occasional
C000442,69,13,200762.52,3,4,2,9,Potential,Barkha Koshy,Indore,Central,Regular
C000443,83,5,358926.89,3,1,3,7,At Risk,Zaid Dhingra,Nagpur,Central,Occasional
C000444,183,11,418788.35,2,3,4,9,Potential,Sai Sachdev,Coimbatore,South,Regular
C000445,271,4,45735.56,1,1,1,3,Lost,Fiyaz Comar,Kochi,South,Occasional
C000446,54,11,293882.16,4,3,3,10,Potential,Samar Pandya,Chennai,South,Regular
C000447,108,2,9734.49,3,1,1,5,Lost,Eta Raju,Jaipur,North,Occasional
C000448,198,16,342825.51,2,5,3,10,Potential,Bhavna Saraf,Pune,West,Silver
C000449,11,20,980231.73,5,5,5,15,Champions,Saanvi Thakkar,Chennai,South,Silver
C000450,466,8,221055.88,1,2,2,5,Lost,Damyanti Prasad,Ahmedabad,West,Regular
C000451,123,15,741509.57,2,4,5,11,Loyal,Wyatt Karnik,Kochi,South,Regular
C000452,9,41,1526093.75,5,5,5,15,Champions,Anmol Maharaj,Nagpur,Central,Diamond
C000453,244,16,914470.91,1,5,5,11,Loyal,Saksham Nagar,Lucknow,North,Regular
C000454,31,16,494235.29,4,5,4,13,Champions,Jatin Anand,Kochi,South,Gold
C000455,6,12,407857.67,5,4,4,13,Champions,Leena Sankar,Gurgaon,North,Regular
C000456,27,11,853232.77,4,3,5,12,Loyal,Rishi Chawla,Kolkata,East,Regular
C000457,4,8,618299.92,5,2,5,12,Loyal,Yachana Talwar,Chennai,South,Silver
C000458,135,12,466598.38,2,4,4,10,Potential,Matthew Anne,Delhi,North,Regular
C000459,68,25,1300535.23,3,5,5,13,Champions,Xiti Bawa,Mumbai,West,Diamond
C000460,25,6,98975.75,5,2,1,8,At Risk,Arjun Chandra,Mumbai,West,Occasional
C000461,275,16,431283.7,1,5,4,10,Potential,Krishna Doshi,Surat,West,Diamond
C000462,34,11,706430.24,4,3,5,12,Loyal,Arya Yogi,Chandigarh,North,Regular
C000463,200,3,36660.75,2,1,1,4,Lost,Wishi Bassi,Ahmedabad,West,New
C000464,22,13,446291.14,5,4,4,13,Champions,Leela Varughese,Indore,Central,Regular
C000465,84,10,357562.45999999996,3,3,3,9,Potential,Imaran Vaidya,Chennai,South,Regular
C000466,43,14,274586.0,4,4,3,11,Loyal,Yashasvi Barman,Indore,Central,Regular
C000467,42,13,747758.19,4,4,5,13,Champions,Nakul Sandhu,Kolkata,East,Gold
C000468,38,9,94537.20999999999,4,3,1,8,At Risk,Abhimanyu Bakshi,Indore,Central,Occasional
C000469,155,13,410188.99,2,4,4,10,Potential,Mitesh Taneja,Lucknow,North,Regular
C000470,36,15,379129.62,4,4,3,11,Loyal,Bhavya Kar,Gurgaon,North,Platinum
C000471,475,12,341439.65,1,4,3,8,At Risk,Aarush Shetty,Indore,Central,Gold
C000472,100,12,342454.9,3,4,3,10,Potential,Imaran Dar,Gurgaon,North,Regular
C000473,29,5,55562.82,4,1,1,6,Lost,Chatresh Wason,Nagpur,Central,Occasional
C000474,54,10,495197.94,4,3,4,11,Loyal,Udyati Dayal,Kochi,South,Regular
C000475,36,16,547677.51,4,5,4,13,Champions,Chanakya Anne,Chennai,South,Regular
C000476,334,10,330321.58,1,3,3,7,At Risk,Yashodhara Chanda,Pune,West,Silver
C000477,270,6,176709.55,1,2,2,5,Lost,Maanas Rout,Visakhapatnam,South,New
C000478,724,1,5513.02,1,1,1,3,Lost,Champak Mody,Bhopal,Central,New
C000479,60,16,772085.16,3,5,5,13,Champions,Urishilla Ratta,Lucknow,North,Silver
C000480,149,8,433384.42,2,2,4,8,At Risk,Gavin Seth,Surat,West,Silver
C000481,61,9,105153.36,3,3,1,7,At Risk,Aryan Babu,Nagpur,Central,Regular
C000482,62,6,60957.42,3,2,1,6,Lost,Gaurav Puri,Visakhapatnam,South,New
C000483,28,19,511800.66,4,5,4,13,Champions,Abhimanyu Chowdhury,Pune,West,Platinum
C000484,7,4,179877.46999999997,5,1,2,8,At Risk,Omisha Deshpande,Coimbatore,South,Regular
C000485,6,17,758996.88,5,5,5,15,Champions,Ryan Som,Nagpur,Central,Gold
C000486,209,7,290664.73,2,2,3,7,At Risk,Chandresh Behl,Kolkata,East,Silver
C000487,92,3,24173.449999999997,3,1,1,5,Lost,Shivansh Iyengar,Vadodara,West,New
C000488,123,8,400704.06,2,2,4,8,At Risk,Ekantika Mangat,Vadodara,West,Regular
C000489,107,21,632776.91,3,5,5,13,Champions,Manthan Oza,Kochi,South,Gold
C000490,19,12,485779.02,5,4,4,13,Champions,Bhanumati Doshi,Chennai,South,Occasional
C000491,195,10,334563.93,2,3,3,8,At Risk,Neha Saran,Visakhapatnam,South,Silver
C000492,34,11,952118.01,4,3,5,12,Loyal,Jackson Dayal,Bangalore,South,Regular
C000493,160,13,616523.29,2,4,5,11,Loyal,Jalsa Nazareth,Mumbai,West,Diamond
C000494,104,15,609566.42,3,4,5,12,Loyal,Benjamin Kulkarni,Indore,Central,Silver
C000495,50,4,425050.73,4,1,4,9,Potential,Mason Kothari,Pune,West,Occasional
C000496,6,4,96400.53,5,1,1,7,At Risk,Janani Butala,Indore,Central,Occasional
C000497,274,8,229158.24,1,2,2,5,Lost,Jhalak Dewan,Nagpur,Central,Regular
C000498,72,13,406559.65,3,4,4,11,Loyal,Karan Acharya,Kolkata,East,Silver
C000499,15,5,311054.23000000004,5,1,3,9,Potential,Mason Subramaniam,Bhopal,Central,Silver
C000500,148,6,191148.17,2,2,2,6,Lost,Shivansh Nanda,Chennai,South,New
C000501,52,15,444349.02,4,4,4,12,Loyal,Oviya Kade,Bhopal,Central,Regular
C000502,64,15,586755.28,3,4,5,12,Loyal,Vasana Sant,Bhopal,Central,Gold
C000503,223,13,545923.09,1,4,4,9,Potential,Indira Loke,Ahmedabad,West,Regular
C000504,83,13,744787.62,3,4,5,12,Loyal,Mohammed Zachariah,Chennai,South,Regular
C000505,142,11,583281.51,2,3,5,10,Potential,Meghana Mohanty,Mumbai,West,Platinum
C000506,251,7,117788.24,1,2,1,4,Lost,Meera Sandal,Surat,West,Regular
C000507,51,10,151284.53,4,3,2,9,Potential,Vivaan Kata,Vadodara,West,Occasional
C000508,49,4,251634.76,4,1,3,8,At Risk,Rayaan Suresh,Vadodara,West,New
C000509,314,4,74376.97,1,1,1,3,Lost,Upadhriti Kulkarni,Delhi,North,Regular
C000511,114,7,214024.75,2,2,2,6,Lost,Barkha Swaminathan,Bangalore,South,Occasional
C000512,21,21,778084.66,5,5,5,15,Champions,Farhan Gole,Chennai,South,Platinum
C000514,478,3,13813.69,1,1,1,3,Lost,Warinder Sampath,Kochi,South,New
C000515,94,6,198046.63,3,2,2,7,At Risk,Ayushman Chad,Bangalore,South,Occasional
C000516,553,10,407304.89999999997,1,3,4,8,At Risk,Hritik Sekhon,Surat,West,Regular
C000517,105,12,449688.76,3,4,4,11,Loyal,Chakradev Ahuja,Vadodara,West,Regular
C000518,8,3,210988.93,5,1,2,8,At Risk,Varenya Sen,Indore,Central,New
C000519,12,17,867232.99,5,5,5,15,Champions,Tanveer Jaggi,Jaipur,North,Gold
C000520,143,17,777339.62,2,5,5,12,Loyal,Nitara Rastogi,Kolkata,East,Silver
C000521,97,12,381597.56,3,4,3,10,Potential,Maya Suri,Lucknow,North,Regular
C000522,281,7,209387.46,1,2,2,5,Lost,Ati Khurana,Gurgaon,North,Regular
C000523,20,25,764383.36,5,5,5,15,Champions,Jonathan Kashyap,Nagpur,Central,Platinum
C000524,110,10,528708.45,3,3,4,10,Potential,Forum Kapur,Chennai,South,Regular
C000525,149,3,12095.68,2,1,1,4,Lost,Zayan Ganguly,Delhi,North,Occasional
C000526,44,11,511434.95,4,3,4,11,Loyal,Jagrati Sura,Surat,West,Silver
C000527,8,8,208541.69,5,2,2,9,Potential,Dhruv Muni,Jaipur,North,Silver
C000528,19,26,1039247.57,5,5,5,15,Champions,Janaki Cherian,Coimbatore,South,Silver
C000529,9,9,701006.16,5,3,5,13,Champions,Eiravati Butala,Kochi,South,Regular
C000530,55,4,91702.04,4,1,1,6,Lost,Saumya Patla,Jaipur,North,New
C000531,47,8,184619.22,4,2,2,8,At Risk,Kai Nadkarni,Jaipur,North,Regular
C000533,825,1,1895.62,1,1,1,3,Lost,Omkaar Anand,Hyderabad,South,Occasional
C000534,226,4,163668.73,1,1,2,4,Lost,Anika Nazareth,Hyderabad,South,Occasional
C000535,2,11,574561.24,5,3,5,13,Champions,Siddharth Vasa,Indore,Central,Platinum
C000536,22,12,624347.73,5,4,5,14,Champions,Advaith Ray,Ahmedabad,West,Regular
C000537,142,9,262544.67,2,3,3,8,At Risk,Ekbal Cheema,Delhi,North,Occasional
C000538,138,4,143030.06,2,1,2,5,Lost,Xalak Rege,Kochi,South,Occasional
C000539,66,18,635608.62,3,5,5,13,Champions,Unnati Setty,Nagpur,Central,Gold
C000540,20,9,457739.06,5,3,4,12,Loyal,Vanya Varughese,Mumbai,West,Regular
C000541,148,12,313810.06,2,4,3,9,Potential,Wridesh Raja,Bangalore,South,Gold
C000542,502,2,18379.22,1,1,1,3,Lost,Bina Raghavan,Bangalore,South,Occasional
C000543,42,12,250767.69000000003,4,4,3,11,Loyal,Vyanjana Butala,Ahmedabad,West,Regular
C000544,174,11,130557.67,2,3,2,7,At Risk,Jason Sundaram,Bangalore,South,Platinum
C000545,106,7,139037.28,3,2,2,7,At Risk,Aditya Karan,Pune,West,Regular
C000546,61,12,489901.04000000004,3,4,4,11,Loyal,Odika Agrawal,Surat,West,Occasional
C000547,38,14,900932.1599999999,4,4,5,13,Champions,Advik Dhaliwal,Vadodara,West,Regular
C000548,19,10,65268.65,5,3,1,9,Potential,Ekani Dar,Coimbatore,South,Regular
C000549,93,15,219509.85,3,4,2,9,Potential,Radha Arya,Pune,West,Platinum
C000550,268,7,316658.61,1,2,3,6,Lost,Aarnav Ahluwalia,Vadodara,West,Occasional
C000551,494,4,118323.31,1,1,1,3,Lost,Udyati Halder,Bangalore,South,Regular
C000552,250,14,175568.66,1,4,2,7,At Risk,Ayushman Kala,Kochi,South,Gold
C000553,214,12,846297.12,2,4,5,11,Loyal,Chanchal Bala,Vadodara,West,Silver
C000554,1,11,374961.14,5,3,3,11,Loyal,Zehaan Thaman,Coimbatore,South,Regular
C000555,24,13,426812.6,5,4,4,13,Champions,Guneet Barad,Jaipur,North,Gold
C000556,100,11,121157.98000000001,3,3,1,7,At Risk,Kritika Lal,Jaipur,North,Regular
C000557,83,10,410887.64,3,3,4,10,Potential,Harsh Memon,Bangalore,South,Occasional
C000558,0,26,931673.55,5,5,5,15,Champions,Kavya Dixit,Indore,Central,Platinum
C000559,54,27,602959.91,4,5,5,14,Champions,Farhan De,Nagpur,Central,Platinum
C000560,100,16,683629.35,3,5,5,13,Champions,Varsha Ravel,Indore,Central,Silver
C000561,15,8,157752.95,5,2,2,9,Potential,Aradhana Sethi,Kochi,South,Regular
C000562,224,8,474499.31,1,2,4,7,At Risk,Ijaya Bassi,Surat,West,Silver
C000563,28,8,219072.76,4,2,2,8,At Risk,Christopher Ahluwalia,Surat,West,Regular
C000564,362,10,351497.98,1,3,3,7,At Risk,Lipika Taneja,Pune,West,Regular
C000565,31,8,450523.87,4,2,4,10,Potential,Zarna Deep,Mumbai,West,Regular
C000566,12,13,384658.92,5,4,3,12,Loyal,Forum Iyengar,Nagpur,Central,Regular
C000567,171,4,176631.07,2,1,2,5,Lost,Girik Bora,Chandigarh,North,New
C000568,996,1,81746.91,1,1,1,3,Lost,Banjeet Bava,Nagpur,Central,Occasional
C000569,60,13,689354.89,3,4,5,12,Loyal,Samuel Koshy,Chandigarh,North,Gold
C000570,556,1,64662.44,1,1,1,3,Lost,Ekavir Garg,Kochi,South,Occasional
C000571,242,4,112232.70999999999,1,1,1,3,Lost,Yashawini Nazareth,Chennai,South,New
C000572,3,16,1174210.79,5,5,5,15,Champions,Pallavi Bhavsar,Gurgaon,North,Silver
C000573,25,20,786173.65,5,5,5,15,Champions,Yashoda Dugal,Kolkata,East,Gold
C000574,28,29,670326.35,4,5,5,14,Champions,Eesha Joshi,Surat,West,Diamond
C000575,4,16,693140.2,5,5,5,15,Champions,Qarin Buch,Delhi,North,Silver
C000576,87,14,802766.47,3,4,5,12,Loyal,Aarini Hans,Lucknow,North,Silver
C000577,338,11,261075.42,1,3,3,7,At Risk,Eshana Srivastava,Surat,West,Silver
C000578,10,14,566608.52,5,4,4,13,Champions,Jacob Suri,Kolkata,East,Regular
C000579,146,1,2438.11,2,1,1,4,Lost,Upkaar Ramachandran,Mumbai,West,New
C000580,329,2,382241.01,1,1,3,5,Lost,Isaiah Saha,Bangalore,South,New
C000581,134,8,156393.35,2,2,2,6,Lost,Daksha Pant,Visakhapatnam,South,Occasional
C000582,54,16,694048.0800000001,4,5,5,14,Champions,Maya Pau,Coimbatore,South,Gold
C000583,3,7,280429.41000000003,5,2,3,10,Potential,Nicholas Oommen,Delhi,North,Regular
C000584,315,8,538512.65,1,2,4,7,At Risk,Zashil Lall,Kochi,South,Regular
C000585,130,9,377023.09,2,3,3,8,At Risk,Wahab Sankar,Gurgaon,North,Regular
C000586,212,8,481799.12,2,2,4,8,At Risk,Nidra Raj,Coimbatore,South,Regular
C000587,55,14,306751.17,4,4,3,11,Loyal,Oscar Naik,Indore,Central,Silver
C000588,305,12,923742.64,1,4,5,10,Potential,Ishwar Chahal,Surat,West,Silver
C000589,37,23,507831.88,4,5,4,13,Champions,Triveni Loke,Indore,Central,Diamond
C000590,33,19,574783.5,4,5,5,14,Champions,Anamika Patel,Kochi,South,Gold
C000591,118,10,299344.96,2,3,3,8,At Risk,Frederick Comar,Surat,West,Regular
C000592,146,12,444707.64999999997,2,4,4,10,Potential,Chasmum Lal,Vadodara,West,Regular
C000593,16,8,327843.49,5,2,3,10,Potential,Zashil Ranganathan,Chennai,South,Regular
C000594,426,7,159857.77,1,2,2,5,Lost,Vanya Prabhu,Vadodara,West,Occasional
C000595,207,6,103284.57,2,2,1,5,Lost,Om Dutt,Visakhapatnam,South,Occasional
